-3.00000	-3.00000	-3.00000	0.01114	
-3.00000	-3.00000	-2.98000	0.01095	
-3.00000	-3.00000	-2.96000	0.01077	
-3.00000	-3.00000	-2.94000	0.01059	
-3.00000	-3.00000	-2.92000	0.01042	
-3.00000	-3.00000	-2.90000	0.01025	
-3.00000	-3.00000	-2.88000	0.01009	
-3.00000	-3.00000	-2.86000	0.00994	
-3.00000	-3.00000	-2.84000	0.00979	
-3.00000	-3.00000	-2.82000	0.00965	
-3.00000	-3.00000	-2.80000	0.00952	
-3.00000	-3.00000	-2.78000	0.00939	
-3.00000	-3.00000	-2.76000	0.00927	
-3.00000	-3.00000	-2.74000	0.00917	
-3.00000	-3.00000	-2.72000	0.00907	
-3.00000	-3.00000	-2.70000	0.00898	
-3.00000	-3.00000	-2.68000	0.00889	
-3.00000	-3.00000	-2.66000	0.00882	
-3.00000	-3.00000	-2.64000	0.00876	
-3.00000	-3.00000	-2.62000	0.00871	
-3.00000	-3.00000	-2.60000	0.00866	
-3.00000	-3.00000	-2.58000	0.00863	
-3.00000	-3.00000	-2.56000	0.00861	
-3.00000	-3.00000	-2.54000	0.00859	
-3.00000	-3.00000	-2.52000	0.00859	
-3.00000	-3.00000	-2.50000	0.00860	
-3.00000	-3.00000	-2.48000	0.00861	
-3.00000	-3.00000	-2.46000	0.00864	
-3.00000	-3.00000	-2.44000	0.00867	
-3.00000	-3.00000	-2.42000	0.00871	
-3.00000	-3.00000	-2.40000	0.00876	
-3.00000	-3.00000	-2.38000	0.00882	
-3.00000	-3.00000	-2.36000	0.00888	
-3.00000	-3.00000	-2.34000	0.00895	
-3.00000	-3.00000	-2.32000	0.00903	
-3.00000	-3.00000	-2.30000	0.00912	
-3.00000	-3.00000	-2.28000	0.00921	
-3.00000	-3.00000	-2.26000	0.00930	
-3.00000	-3.00000	-2.24000	0.00940	
-3.00000	-3.00000	-2.22000	0.00951	
-3.00000	-3.00000	-2.20000	0.00962	
-3.00000	-3.00000	-2.18000	0.00973	
-3.00000	-3.00000	-2.16000	0.00985	
-3.00000	-3.00000	-2.14000	0.00997	
-3.00000	-3.00000	-2.12000	0.01009	
-3.00000	-3.00000	-2.10000	0.01021	
-3.00000	-3.00000	-2.08000	0.01034	
-3.00000	-3.00000	-2.06000	0.01047	
-3.00000	-3.00000	-2.04000	0.01060	
-3.00000	-3.00000	-2.02000	0.01073	
-3.00000	-3.00000	-2.00000	0.01086	
-3.00000	-3.00000	-1.98000	0.01099	
-3.00000	-3.00000	-1.96000	0.01112	
-3.00000	-3.00000	-1.94000	0.01125	
-3.00000	-3.00000	-1.92000	0.01138	
-3.00000	-3.00000	-1.90000	0.01151	
-3.00000	-3.00000	-1.88000	0.01164	
-3.00000	-3.00000	-1.86000	0.01177	
-3.00000	-3.00000	-1.84000	0.01190	
-3.00000	-3.00000	-1.82000	0.01203	
-3.00000	-3.00000	-1.80000	0.01216	
-3.00000	-3.00000	-1.78000	0.01228	
-3.00000	-3.00000	-1.76000	0.01240	
-3.00000	-3.00000	-1.74000	0.01253	
-3.00000	-3.00000	-1.72000	0.01265	
-3.00000	-3.00000	-1.70000	0.01277	
-3.00000	-3.00000	-1.68000	0.01288	
-3.00000	-3.00000	-1.66000	0.01300	
-3.00000	-3.00000	-1.64000	0.01311	
-3.00000	-3.00000	-1.62000	0.01322	
-3.00000	-3.00000	-1.60000	0.01333	
-3.00000	-3.00000	-1.58000	0.01344	
-3.00000	-3.00000	-1.56000	0.01354	
-3.00000	-3.00000	-1.54000	0.01365	
-3.00000	-3.00000	-1.52000	0.01375	
-3.00000	-3.00000	-1.50000	0.01385	
-3.00000	-3.00000	-1.48000	0.01394	
-3.00000	-3.00000	-1.46000	0.01404	
-3.00000	-3.00000	-1.44000	0.01413	
-3.00000	-3.00000	-1.42000	0.01422	
-3.00000	-3.00000	-1.40000	0.01431	
-3.00000	-3.00000	-1.38000	0.01439	
-3.00000	-3.00000	-1.36000	0.01448	
-3.00000	-3.00000	-1.34000	0.01456	
-3.00000	-3.00000	-1.32000	0.01464	
-3.00000	-3.00000	-1.30000	0.01472	
-3.00000	-3.00000	-1.28000	0.01479	
-3.00000	-3.00000	-1.26000	0.01487	
-3.00000	-3.00000	-1.24000	0.01494	
-3.00000	-3.00000	-1.22000	0.01501	
-3.00000	-3.00000	-1.20000	0.01508	
-3.00000	-3.00000	-1.18000	0.01515	
-3.00000	-3.00000	-1.16000	0.01522	
-3.00000	-3.00000	-1.14000	0.01528	
-3.00000	-3.00000	-1.12000	0.01535	
-3.00000	-3.00000	-1.10000	0.01541	
-3.00000	-3.00000	-1.08000	0.01547	
-3.00000	-3.00000	-1.06000	0.01553	
-3.00000	-3.00000	-1.04000	0.01559	
-3.00000	-3.00000	-1.02000	0.01565	
-3.00000	-3.00000	-1.00000	0.01571	
-3.00000	-3.00000	-0.98000	0.01577	
-3.00000	-3.00000	-0.96000	0.01583	
-3.00000	-3.00000	-0.94000	0.01589	
-3.00000	-3.00000	-0.92000	0.01594	
-3.00000	-3.00000	-0.90000	0.01600	
-3.00000	-3.00000	-0.88000	0.01606	
-3.00000	-3.00000	-0.86000	0.01612	
-3.00000	-3.00000	-0.84000	0.01617	
-3.00000	-3.00000	-0.82000	0.01623	
